"Date"," Agricultural waste burning"," Sum Sectors"
"2024-01-01 00:00:00",0.027036069,7.2187476
"2024-02-01 00:00:00",0.018154617,6.152207
"2024-03-01 00:00:00",0.02159668,6.979979
"2024-04-01 00:00:00",0.021467388,6.411544
"2024-05-01 00:00:00",0.024929434,6.7359295
"2024-06-01 00:00:00",0.030659225,6.635163
"2024-07-01 00:00:00",0.03194594,6.993274
"2024-08-01 00:00:00",0.026083844,6.884434
"2024-09-01 00:00:00",0.018837364,6.528622
"2024-10-01 00:00:00",0.024724742,6.8711467
"2024-11-01 00:00:00",0.030176833,6.7992115
"2024-12-01 00:00:00",0.03137269,7.5553427
"2025-01-01 00:00:00",0.027152058,7.122226
"2025-02-01 00:00:00",0.01761142,5.8698473
"2025-03-01 00:00:00",0.02170614,6.888543
"2025-04-01 00:00:00",0.021561993,6.3265543
"2025-05-01 00:00:00",0.02507107,6.6442695
"2025-06-01 00:00:00",0.030812738,6.534682
"2025-07-01 00:00:00",0.032062974,6.8822694
"2025-08-01 00:00:00",0.02621372,6.777152
"2025-09-01 00:00:00",0.018923908,6.4300003
"2025-10-01 00:00:00",0.024825819,6.774718
"2025-11-01 00:00:00",0.030286247,6.6979127
"2025-12-01 00:00:00",0.031481806,7.440183
