year,cwatm_gfdl-esm2m_low,cwatm_gfdl-esm2m_median,cwatm_gfdl-esm2m_high,cwatm_hadgem2-es_low,cwatm_hadgem2-es_median,cwatm_hadgem2-es_high,cwatm_ipsl-cm5a-lr_low,cwatm_ipsl-cm5a-lr_median,cwatm_ipsl-cm5a-lr_high,cwatm_miroc5_low,cwatm_miroc5_median,cwatm_miroc5_high,h08_gfdl-esm2m_low,h08_gfdl-esm2m_median,h08_gfdl-esm2m_high,h08_hadgem2-es_low,h08_hadgem2-es_median,h08_hadgem2-es_high,h08_ipsl-cm5a-lr_low,h08_ipsl-cm5a-lr_median,h08_ipsl-cm5a-lr_high,h08_miroc5_low,h08_miroc5_median,h08_miroc5_high,matsiro_gfdl-esm2m_low,matsiro_gfdl-esm2m_median,matsiro_gfdl-esm2m_high,matsiro_hadgem2-es_low,matsiro_hadgem2-es_median,matsiro_hadgem2-es_high,matsiro_ipsl-cm5a-lr_low,matsiro_ipsl-cm5a-lr_median,matsiro_ipsl-cm5a-lr_high,matsiro_miroc5_low,matsiro_miroc5_median,matsiro_miroc5_high,AVERAGE_low,AVERAGE_median,AVERAGE_high
2045,-0.11638976972091204,-0.05819488486045602,0.05819488486045602,-0.1330196126796877,-0.06650980633984385,0.06650980633984385,-0.11452704348389559,-0.05726352174194779,0.05726352174194779,-0.11603768405038717,-0.058018842025193584,0.058018842025193584,-0.1161180184619992,-0.0580590092309996,0.0580590092309996,-0.12452069432271462,-0.06226034716135731,0.06226034716135731,-0.11078734952524057,-0.05539367476262028,0.05539367476262028,-0.11383973243651759,-0.05691986621825879,0.05691986621825879,-0.11560741979153857,-0.05780370989576929,0.05780370989576929,-0.13296067121199884,-0.06648033560599942,0.06648033560599942,-0.10939213748868924,-0.05469606874434462,0.05469606874434462,-0.11536732331501685,-0.05768366165750843,0.05768366165750843,-0.11821395470738316,-0.05910697735369158,0.05910697735369158
2046,-0.11699684573243861,-0.058498422866219306,0.058498422866219306,-0.13237973134262299,-0.06618986567131149,0.06618986567131149,-0.1152962514286081,-0.05764812571430405,0.05764812571430405,-0.11615294988147472,-0.05807647494073736,0.05807647494073736,-0.11685439665622553,-0.058427198328112766,0.058427198328112766,-0.12441242228726451,-0.062206211143632256,0.062206211143632256,-0.1115780506284279,-0.05578902531421395,0.05578902531421395,-0.11428793369205544,-0.05714396684602772,0.05714396684602772,-0.1159666738330229,-0.05798333691651145,0.05798333691651145,-0.13340236046959544,-0.06670118023479772,0.06670118023479772,-0.1095787920542365,-0.05478939602711825,0.05478939602711825,-0.1156392483946374,-0.0578196241973187,0.0578196241973187,-0.11854547136671752,-0.05927273568335876,0.05927273568335876
2047,-0.11692610288704634,-0.05846305144352317,0.05846305144352317,-0.13248415434999114,-0.06624207717499557,0.06624207717499557,-0.11582990390916376,-0.05791495195458188,0.05791495195458188,-0.11654659484991639,-0.058273297424958195,0.058273297424958195,-0.11741891540924988,-0.05870945770462494,0.05870945770462494,-0.12476999125466746,-0.06238499562733373,0.06238499562733373,-0.11179457674874031,-0.055897288374370156,0.055897288374370156,-0.11449075812687401,-0.057245379063437005,0.057245379063437005,-0.11575381997557473,-0.05787690998778736,0.05787690998778736,-0.13416870865444305,-0.06708435432722153,0.06708435432722153,-0.10966107759849202,-0.05483053879924601,0.05483053879924601,-0.1157160007431414,-0.0578580003715707,0.0578580003715707,-0.11879671704227505,-0.05939835852113753,0.05939835852113753
2048,-0.11651186135783052,-0.05825593067891526,0.05825593067891526,-0.13248804426272118,-0.06624402213136059,0.06624402213136059,-0.11677904543715321,-0.05838952271857661,0.05838952271857661,-0.11625417430835563,-0.05812708715417782,0.05812708715417782,-0.11754744872336854,-0.05877372436168427,0.05877372436168427,-0.1253290935790429,-0.06266454678952145,0.06266454678952145,-0.11244899191879336,-0.05622449595939668,0.05622449595939668,-0.11451295735943452,-0.05725647867971726,0.05725647867971726,-0.11513631595381252,-0.05756815797690626,0.05756815797690626,-0.13506015257498988,-0.06753007628749494,0.06753007628749494,-0.11037567415921111,-0.055187837079605555,0.055187837079605555,-0.11536108940976594,-0.05768054470488297,0.05768054470488297,-0.11898373742037327,-0.059491868710186635,0.059491868710186635
2049,-0.11585988213580418,-0.05792994106790209,0.05792994106790209,-0.13123307253452623,-0.06561653626726312,0.06561653626726312,-0.11694359851263417,-0.058471799256317084,0.058471799256317084,-0.11634382826465625,-0.058171914132328126,0.058171914132328126,-0.11664784810394332,-0.05832392405197166,0.05832392405197166,-0.12492910590395981,-0.062464552951979904,0.062464552951979904,-0.1122215510822479,-0.05611077554112395,0.05611077554112395,-0.1144819056585065,-0.05724095282925325,0.05724095282925325,-0.11478026472987334,-0.05739013236493667,0.05739013236493667,-0.13432997243675102,-0.06716498621837551,0.06716498621837551,-0.11012580749757349,-0.055062903748786744,0.055062903748786744,-0.11542579176647517,-0.05771289588323759,0.05771289588323759,-0.11861021905224595,-0.05930510952612297,0.05930510952612297
2050,-0.1149909765664038,-0.0574954882832019,0.0574954882832019,-0.13157605838457306,-0.06578802919228653,0.06578802919228653,-0.11715871007994573,-0.058579355039972865,0.058579355039972865,-0.11652619838462867,-0.05826309919231434,0.05826309919231434,-0.11607154938043703,-0.05803577469021851,0.05803577469021851,-0.12517109697116727,-0.06258554848558363,0.06258554848558363,-0.1123304603261151,-0.05616523016305755,0.05616523016305755,-0.11471685716819228,-0.05735842858409614,0.05735842858409614,-0.11406431474287879,-0.05703215737143939,0.05703215737143939,-0.13416157680708693,-0.06708078840354346,0.06708078840354346,-0.11020942484960192,-0.05510471242480096,0.05510471242480096,-0.11536941013652102,-0.05768470506826051,0.05768470506826051,-0.11852888614979597,-0.059264443074897984,0.059264443074897984
2051,-0.1145876320348618,-0.0572938160174309,0.0572938160174309,-0.131065740816955,-0.0655328704084775,0.0655328704084775,-0.11727768097538471,-0.058638840487692356,0.058638840487692356,-0.11644083897693122,-0.05822041948846561,0.05822041948846561,-0.1156965093393276,-0.0578482546696638,0.0578482546696638,-0.12508440795335524,-0.06254220397667762,0.06254220397667762,-0.11206230164651484,-0.05603115082325742,0.05603115082325742,-0.11507747274321377,-0.057538736371606884,0.057538736371606884,-0.11354820676475169,-0.056774103382375846,0.056774103382375846,-0.13435035124713854,-0.06717517562356927,0.06717517562356927,-0.11069615791855517,-0.05534807895927758,0.05534807895927758,-0.11559620115923139,-0.057798100579615694,0.057798100579615694,-0.11845695846468507,-0.059228479232342535,0.059228479232342535
2052,-0.11488783869427878,-0.05744391934713939,0.05744391934713939,-0.1310251510186023,-0.06551257550930115,0.06551257550930115,-0.1167699861238279,-0.05838499306191395,0.05838499306191395,-0.11644283697778463,-0.05822141848889231,0.05822141848889231,-0.11603908411952765,-0.058019542059763826,0.058019542059763826,-0.125233888714108,-0.062616944357054,0.062616944357054,-0.11183427463746956,-0.05591713731873478,0.05591713731873478,-0.11541649644301577,-0.057708248221507885,0.057708248221507885,-0.1135696899617878,-0.0567848449808939,0.0567848449808939,-0.13459234152696548,-0.06729617076348274,0.06729617076348274,-0.11046637883133385,-0.055233189415666926,0.055233189415666926,-0.11564197083646229,-0.05782098541823114,0.05782098541823114,-0.11849332815709697,-0.059246664078548485,0.059246664078548485
2053,-0.11389011751037496,-0.05694505875518748,0.05694505875518748,-0.12976993773540638,-0.06488496886770319,0.06488496886770319,-0.11650959110270076,-0.05825479555135038,0.05825479555135038,-0.11624195910581367,-0.058120979552906835,0.058120979552906835,-0.11554498414344891,-0.057772492071724454,0.057772492071724454,-0.12491117102498121,-0.062455585512490606,0.062455585512490606,-0.1114695612267744,-0.0557347806133872,0.0557347806133872,-0.11572700800736495,-0.057863504003682474,0.057863504003682474,-0.11311050015548951,-0.056555250077744756,0.056555250077744756,-0.13438104189230973,-0.06719052094615487,0.06719052094615487,-0.11007850161169895,-0.055039250805849475,0.055039250805849475,-0.11561974057787638,-0.05780987028893819,0.05780987028893819,-0.1181045095078533,-0.05905225475392665,0.05905225475392665
2054,-0.11262812457609786,-0.05631406228804893,0.05631406228804893,-0.12949900737841974,-0.06474950368920987,0.06474950368920987,-0.11681099439146994,-0.05840549719573497,0.05840549719573497,-0.11547396564518424,-0.05773698282259212,0.05773698282259212,-0.11533524618550932,-0.05766762309275466,0.05766762309275466,-0.12498269150507714,-0.06249134575253857,0.06249134575253857,-0.11188851390421027,-0.055944256952105136,0.055944256952105136,-0.11538942548188928,-0.05769471274094464,0.05769471274094464,-0.1118213455622125,-0.05591067278110625,0.05591067278110625,-0.13476790134108502,-0.06738395067054251,0.06738395067054251,-0.11040396484089762,-0.05520198242044881,0.05520198242044881,-0.1153336127177056,-0.0576668063588528,0.0576668063588528,-0.11786123279414655,-0.058930616397073275,0.058930616397073275
2055,-0.11233998727551947,-0.056169993637759735,0.056169993637759735,-0.1281819440335103,-0.06409097201675515,0.06409097201675515,-0.116457185548503,-0.0582285927742515,0.0582285927742515,-0.11514971224441213,-0.057574856122206065,0.057574856122206065,-0.11487866206826941,-0.057439331034134705,0.057439331034134705,-0.12472487233438381,-0.062362436167191906,0.062362436167191906,-0.11161382746967348,-0.05580691373483674,0.05580691373483674,-0.11532600514914013,-0.05766300257457006,0.05766300257457006,-0.11096860221610617,-0.05548430110805309,0.05548430110805309,-0.13363734418057685,-0.06681867209028843,0.06681867209028843,-0.11040817791649611,-0.055204088958248056,0.055204088958248056,-0.1147945244225215,-0.05739726221126075,0.05739726221126075,-0.11737340373825937,-0.058686701869129686,0.058686701869129686
2056,-0.11166312743304142,-0.05583156371652071,0.05583156371652071,-0.1276167772201096,-0.0638083886100548,0.0638083886100548,-0.11573715904557447,-0.057868579522787233,0.057868579522787233,-0.11487788410974831,-0.057438942054874154,0.057438942054874154,-0.1147898786243557,-0.05739493931217785,0.05739493931217785,-0.12477535111768587,-0.062387675558842934,0.062387675558842934,-0.11142490934168228,-0.05571245467084114,0.05571245467084114,-0.11541041866215854,-0.05770520933107927,0.05770520933107927,-0.1097530860130555,-0.05487654300652775,0.05487654300652775,-0.13315369661164816,-0.06657684830582408,0.06657684830582408,-0.10980686213121704,-0.05490343106560852,0.05490343106560852,-0.11446645439592339,-0.05723322719796169,0.05723322719796169,-0.11695630039218337,-0.058478150196091684,0.058478150196091684
2057,-0.11072173794165013,-0.05536086897082507,0.05536086897082507,-0.12610631304555117,-0.06305315652277559,0.06305315652277559,-0.11557714628091516,-0.05778857314045758,0.05778857314045758,-0.11500656321099496,-0.05750328160549748,0.05750328160549748,-0.11444278598317972,-0.05722139299158986,0.05722139299158986,-0.12426982800281014,-0.06213491400140507,0.06213491400140507,-0.11121029649218953,-0.05560514824609476,0.05560514824609476,-0.11539420885406942,-0.05769710442703471,0.05769710442703471,-0.10837509057777253,-0.054187545288886266,0.054187545288886266,-0.13249554636315547,-0.06624777318157773,0.06624777318157773,-0.10991486760564,-0.05495743380282,0.05495743380282,-0.11427704831508512,-0.05713852415754256,0.05713852415754256,-0.11648261938941777,-0.058241309694708886,0.058241309694708886
2058,-0.11010810465581217,-0.05505405232790608,0.05505405232790608,-0.12452972762904538,-0.06226486381452269,0.06226486381452269,-0.11450833334653455,-0.05725416667326728,0.05725416667326728,-0.11454726206778361,-0.057273631033891804,0.057273631033891804,-0.11387946939633238,-0.05693973469816619,0.05693973469816619,-0.12408452075043469,-0.062042260375217345,0.062042260375217345,-0.11043596734521945,-0.05521798367260972,0.05521798367260972,-0.11504485042709167,-0.057522425213545836,0.057522425213545836,-0.10746453418866433,-0.05373226709433217,0.05373226709433217,-0.1314085429835406,-0.0657042714917703,0.0657042714917703,-0.10903361452407123,-0.054516807262035616,0.054516807262035616,-0.11378384831283088,-0.05689192415641544,0.05689192415641544,-0.11573573130228006,-0.05786786565114003,0.05786786565114003
2059,-0.10964755873011213,-0.054823779365056065,0.054823779365056065,-0.12364667849953631,-0.061823339249768156,0.061823339249768156,-0.1137822847851372,-0.0568911423925686,0.0568911423925686,-0.11377428686179614,-0.05688714343089807,0.05688714343089807,-0.11377755744616083,-0.056888778723080416,0.056888778723080416,-0.12402408505607296,-0.06201204252803648,0.06201204252803648,-0.10966105934995247,-0.05483052967497624,0.05483052967497624,-0.11455787532050457,-0.057278937660252285,0.057278937660252285,-0.10753479137900589,-0.05376739568950294,0.05376739568950294,-0.1306550804297886,-0.0653275402148943,0.0653275402148943,-0.10835504977328476,-0.05417752488664238,0.05417752488664238,-0.1133247902804364,-0.0566623951402182,0.0566623951402182,-0.11522842482598235,-0.057614212412991174,0.057614212412991174
2060,-0.10786003424883911,-0.053930017124419555,0.053930017124419555,-0.12225117310994724,-0.06112558655497362,0.06112558655497362,-0.11347559170644059,-0.056737795853220294,0.056737795853220294,-0.11297004053898851,-0.05648502026949426,0.05648502026949426,-0.1124493382544207,-0.05622466912721035,0.05622466912721035,-0.1233840006909057,-0.06169200034545285,0.06169200034545285,-0.10892561888541906,-0.05446280944270953,0.05446280944270953,-0.1141032678557511,-0.05705163392787555,0.05705163392787555,-0.10665876614110632,-0.05332938307055316,0.05332938307055316,-0.12912726030227503,-0.06456363015113752,0.06456363015113752,-0.10750182559474795,-0.05375091279737398,0.05375091279737398,-0.11231550246016814,-0.05615775123008407,0.05615775123008407,-0.11425186831575079,-0.057125934157875397,0.057125934157875397
2061,-0.10686088343272099,-0.053430441716360494,0.053430441716360494,-0.12165508426105738,-0.06082754213052869,0.06082754213052869,-0.1137835651282024,-0.0568917825641012,0.0568917825641012,-0.11242127124989143,-0.056210635624945715,0.056210635624945715,-0.11180650015317352,-0.05590325007658676,0.05590325007658676,-0.12294666236923435,-0.061473331184617175,0.061473331184617175,-0.10896021511240361,-0.05448010755620181,0.05448010755620181,-0.11388513252150789,-0.056942566260753946,0.056942566260753946,-0.10594841274279636,-0.05297420637139818,0.05297420637139818,-0.12781616852021094,-0.06390808426010547,0.06390808426010547,-0.10754573155053582,-0.05377286577526791,0.05377286577526791,-0.11134392236689726,-0.05567196118344863,0.05567196118344863,-0.11374779578405265,-0.05687389789202633,0.05687389789202633
2062,-0.1062630951152462,-0.0531315475576231,0.0531315475576231,-0.12147889267405358,-0.06073944633702679,0.06073944633702679,-0.1129529085020929,-0.05647645425104645,0.05647645425104645,-0.11198332407760928,-0.05599166203880464,0.05599166203880464,-0.11177822759499054,-0.05588911379749527,0.05588911379749527,-0.12299676035962646,-0.06149838017981323,0.06149838017981323,-0.1082857817143922,-0.0541428908571961,0.0541428908571961,-0.11360892253960471,-0.056804461269802355,0.056804461269802355,-0.10509868976261774,-0.05254934488130887,0.05254934488130887,-0.12730251848694313,-0.06365125924347156,0.06365125924347156,-0.10685013714054338,-0.05342506857027169,0.05342506857027169,-0.11073612988456355,-0.055368064942281775,0.055368064942281775,-0.11327794898769032,-0.05663897449384516,0.05663897449384516
2063,-0.10559940064811041,-0.052799700324055204,0.052799700324055204,-0.12113353919987875,-0.060566769599939375,0.060566769599939375,-0.1122571009513747,-0.05612855047568735,0.05612855047568735,-0.11165762234716471,-0.055828811173582356,0.055828811173582356,-0.11147003999321048,-0.05573501999660524,0.05573501999660524,-0.12262980087681555,-0.061314900438407774,0.061314900438407774,-0.10797209578931617,-0.053986047894658086,0.053986047894658086,-0.11334538464540243,-0.05667269232270122,0.05667269232270122,-0.10472517497421446,-0.05236258748710723,0.05236258748710723,-0.1267902438533662,-0.0633951219266831,0.0633951219266831,-0.10622289065426145,-0.053111445327130725,0.053111445327130725,-0.11023570693836382,-0.05511785346918191,0.05511785346918191,-0.11283658340595659,-0.056418291702978296,0.056418291702978296
2064,-0.10449191131972442,-0.05224595565986221,0.05224595565986221,-0.11963208894222913,-0.05981604447111456,0.05981604447111456,-0.11201714634400252,-0.05600857317200126,0.05600857317200126,-0.11137833420456747,-0.055689167102283735,0.055689167102283735,-0.11066062506265005,-0.055330312531325025,0.055330312531325025,-0.1223550554735668,-0.0611775277367834,0.0611775277367834,-0.10772755270264095,-0.053863776351320475,0.053863776351320475,-0.11323681543699507,-0.056618407718497535,0.056618407718497535,-0.10431812985497112,-0.05215906492748556,0.05215906492748556,-0.12558968649257873,-0.06279484324628937,0.06279484324628937,-0.10544428396274053,-0.05272214198137026,0.05272214198137026,-0.11013949605267256,-0.05506974802633628,0.05506974802633628,-0.11224926048744494,-0.05612463024372247,0.05612463024372247
2065,-0.10394242009896872,-0.05197121004948436,0.05197121004948436,-0.11900475520001444,-0.05950237760000722,0.05950237760000722,-0.11180544697598803,-0.055902723487994015,0.055902723487994015,-0.11109534149376794,-0.05554767074688397,0.05554767074688397,-0.11037921148467979,-0.055189605742339894,0.055189605742339894,-0.12209103250050077,-0.061045516250250384,0.061045516250250384,-0.10752924872671431,-0.053764624363357154,0.053764624363357154,-0.11292382073645905,-0.05646191036822953,0.05646191036822953,-0.10390627055817622,-0.05195313527908811,0.05195313527908811,-0.12467287274865942,-0.06233643637432971,0.06233643637432971,-0.10518517062635074,-0.05259258531317537,0.05259258531317537,-0.1102761407110977,-0.05513807035554885,0.05513807035554885,-0.11190097765511475,-0.055950488827557376,0.055950488827557376
2066,-0.10329173769036279,-0.051645868845181395,0.051645868845181395,-0.11863720861942816,-0.05931860430971408,0.05931860430971408,-0.11124115600266866,-0.05562057800133433,0.05562057800133433,-0.11051069656781298,-0.05525534828390649,0.05525534828390649,-0.10991823918267056,-0.05495911959133528,0.05495911959133528,-0.1220452218105279,-0.06102261090526395,0.06102261090526395,-0.10661464691756439,-0.053307323458782196,0.053307323458782196,-0.11267462553389078,-0.05633731276694539,0.05633731276694539,-0.10348313706839128,-0.05174156853419564,0.05174156853419564,-0.12378385958640846,-0.06189192979320423,0.06189192979320423,-0.10470531403571366,-0.05235265701785683,0.05235265701785683,-0.11048025012446809,-0.055240125062234045,0.055240125062234045,-0.11144884109499231,-0.055724420547496156,0.055724420547496156
2067,-0.10249599979828744,-0.05124799989914372,0.05124799989914372,-0.11822227168627729,-0.059111135843138644,0.059111135843138644,-0.11072685106502304,-0.05536342553251152,0.05536342553251152,-0.10942569501924829,-0.05471284750962414,0.05471284750962414,-0.10959950522790438,-0.05479975261395219,0.05479975261395219,-0.12156952689999105,-0.060784763449995526,0.060784763449995526,-0.10613952823548532,-0.05306976411774266,0.05306976411774266,-0.11191758876286823,-0.05595879438143411,0.05595879438143411,-0.10230529527466534,-0.05115264763733267,0.05115264763733267,-0.12300887473211863,-0.06150443736605932,0.06150443736605932,-0.10419582417232297,-0.052097912086161484,0.052097912086161484,-0.10979118536172558,-0.05489559268086279,0.05489559268086279,-0.11078317885299312,-0.05539158942649656,0.05539158942649656
2068,-0.10234106489735231,-0.051170532448676156,0.051170532448676156,-0.11749608075759323,-0.058748040378796614,0.058748040378796614,-0.10945442485950915,-0.054727212429754576,0.054727212429754576,-0.1097580775178933,-0.05487903875894665,0.05487903875894665,-0.108833674083308,-0.054416837041654,0.054416837041654,-0.12104395696818365,-0.060521978484091826,0.060521978484091826,-0.10537584375429795,-0.05268792187714898,0.05268792187714898,-0.1119436516692066,-0.0559718258346033,0.0559718258346033,-0.1022701137788837,-0.05113505688944185,0.05113505688944185,-0.12189586729279675,-0.060947933646398375,0.060947933646398375,-0.10310906562436961,-0.051554532812184806,0.051554532812184806,-0.10954138336349398,-0.05477069168174699,0.05477069168174699,-0.11025526704724069,-0.055127633523620344,0.055127633523620344
2069,-0.1023852653186436,-0.0511926326593218,0.0511926326593218,-0.1175782381278632,-0.0587891190639316,0.0587891190639316,-0.10923589945379912,-0.05461794972689956,0.05461794972689956,-0.10966936921158124,-0.05483468460579062,0.05483468460579062,-0.10895738034579379,-0.054478690172896894,0.054478690172896894,-0.1209989742385211,-0.06049948711926055,0.06049948711926055,-0.10517603477279945,-0.052588017386399726,0.052588017386399726,-0.11146494543334637,-0.055732472716673184,0.055732472716673184,-0.10277342772577054,-0.05138671386288527,0.05138671386288527,-0.12166959928105636,-0.06083479964052818,0.06083479964052818,-0.10278489319804891,-0.051392446599024456,0.051392446599024456,-0.10941048302676441,-0.054705241513382206,0.054705241513382206,-0.110175375844499,-0.0550876879222495,0.0550876879222495
2070,-0.1025598069926784,-0.0512799034963392,0.0512799034963392,-0.11668830885294619,-0.058344154426473095,0.058344154426473095,-0.10843662649691806,-0.05421831324845903,0.05421831324845903,-0.10931784802464489,-0.054658924012322446,0.054658924012322446,-0.10916691532176064,-0.05458345766088032,0.05458345766088032,-0.12055752782755468,-0.06027876391377734,0.06027876391377734,-0.10458429375236339,-0.052292146876181694,0.052292146876181694,-0.11120626763535671,-0.055603133817678355,0.055603133817678355,-0.10216150830682025,-0.051080754153410124,0.051080754153410124,-0.12117527484551123,-0.060587637422755615,0.060587637422755615,-0.10228218999948478,-0.05114109499974239,0.05114109499974239,-0.10948030458319967,-0.054740152291599835,0.054740152291599835,-0.10980140605326989,-0.054900703026634946,0.054900703026634946
2071,-0.10213930875703589,-0.051069654378517945,0.051069654378517945,-0.11656141160252242,-0.05828070580126121,0.05828070580126121,-0.1078996499187645,-0.05394982495938225,0.05394982495938225,-0.10855592552054101,-0.054277962760270505,0.054277962760270505,-0.108965908249914,-0.054482954124957,0.054482954124957,-0.12030285407021367,-0.060151427035106834,0.060151427035106834,-0.10461690063132358,-0.05230845031566179,0.05230845031566179,-0.11069617731025995,-0.055348088655129975,0.055348088655129975,-0.10168120923311863,-0.050840604616559315,0.050840604616559315,-0.12050956792749501,-0.060254783963747505,0.060254783963747505,-0.10135900593664424,-0.05067950296832212,0.05067950296832212,-0.10883974690358064,-0.05441987345179032,0.05441987345179032,-0.10934397217178447,-0.05467198608589224,0.05467198608589224
2072,-0.10147620329418913,-0.050738101647094566,0.050738101647094566,-0.11585604660889813,-0.057928023304449065,0.057928023304449065,-0.1077640159187,-0.05388200795935,0.05388200795935,-0.10798919965952765,-0.053994599829763824,0.053994599829763824,-0.10845552229710528,-0.05422776114855264,0.05422776114855264,-0.12008292391697543,-0.06004146195848772,0.06004146195848772,-0.10461536183991231,-0.052307680919956155,0.052307680919956155,-0.11005855431839118,-0.05502927715919559,0.05502927715919559,-0.10129848293162876,-0.05064924146581438,0.05064924146581438,-0.1200205503281382,-0.0600102751640691,0.0600102751640691,-0.10070971101903214,-0.05035485550951607,0.05035485550951607,-0.10837607077186336,-0.05418803538593168,0.05418803538593168,-0.10889188690869678,-0.05444594345434839,0.05444594345434839
2073,-0.10116284360007373,-0.050581421800036865,0.050581421800036865,-0.11570532933954988,-0.05785266466977494,0.05785266466977494,-0.10735045752780376,-0.05367522876390188,0.05367522876390188,-0.1074719064822676,-0.0537359532411338,0.0537359532411338,-0.10843204921016791,-0.05421602460508396,0.05421602460508396,-0.11990346524053315,-0.059951732620266575,0.059951732620266575,-0.10449030698132515,-0.052245153490662576,0.052245153490662576,-0.10924286152953991,-0.054621430764769954,0.054621430764769954,-0.10077574987335976,-0.05038787493667988,0.05038787493667988,-0.11998659267396325,-0.059993296336981625,0.059993296336981625,-0.099883389740599,-0.0499416948702995,0.0499416948702995,-0.10767575044479459,-0.053837875222397295,0.053837875222397295,-0.10850672522033149,-0.054253362610165744,0.054253362610165744
2074,-0.1009181920092612,-0.0504590960046306,0.0504590960046306,-0.11488477834092874,-0.05744238917046437,0.05744238917046437,-0.10673633008681153,-0.05336816504340577,0.05336816504340577,-0.10709381763936143,-0.053546908819680716,0.053546908819680716,-0.10783092886394835,-0.053915464431974175,0.053915464431974175,-0.11951436568602736,-0.05975718284301368,0.05975718284301368,-0.10381391565848261,-0.051906957829241304,0.051906957829241304,-0.10890961217942154,-0.05445480608971077,0.05445480608971077,-0.10024985232274343,-0.050124926161371715,0.050124926161371715,-0.11910302472404638,-0.05955151236202319,0.05955151236202319,-0.09876191153935109,-0.04938095576967554,0.04938095576967554,-0.10721256413167035,-0.053606282065835176,0.053606282065835176,-0.10791910776517116,-0.05395955388258558,0.05395955388258558
2075,-0.10051379182976229,-0.050256895914881146,0.050256895914881146,-0.1147982729806417,-0.05739913649032085,0.05739913649032085,-0.1065625029757245,-0.05328125148786225,0.05328125148786225,-0.10629318211731932,-0.05314659105865966,0.05314659105865966,-0.10776662422337326,-0.05388331211168663,0.05388331211168663,-0.11953846945931332,-0.05976923472965666,0.05976923472965666,-0.10364311122942076,-0.05182155561471038,0.05182155561471038,-0.10829838646217464,-0.05414919323108732,0.05414919323108732,-0.09972754128557165,-0.049863770642785826,0.049863770642785826,-0.11914433555341282,-0.05957216777670641,0.05957216777670641,-0.09831172390565819,-0.049155861952829095,0.049155861952829095,-0.10671068630202975,-0.053355343151014874,0.053355343151014874,-0.10760905236036683,-0.053804526180183415,0.053804526180183415
2076,-0.10044115249932437,-0.05022057624966218,0.05022057624966218,-0.11462141727785141,-0.057310708638925706,0.057310708638925706,-0.10649473535362132,-0.05324736767681066,0.05324736767681066,-0.1055401153548338,-0.0527700576774169,0.0527700576774169,-0.10723416089638126,-0.05361708044819063,0.05361708044819063,-0.11930786161721556,-0.05965393080860778,0.05965393080860778,-0.10306527178242966,-0.05153263589121483,0.05153263589121483,-0.1077311726199238,-0.0538655863099619,0.0538655863099619,-0.09941994531950892,-0.04970997265975446,0.04970997265975446,-0.11884742474329145,-0.059423712371645725,0.059423712371645725,-0.09819448211412089,-0.049097241057060446,0.049097241057060446,-0.10596608385141301,-0.052983041925706506,0.052983041925706506,-0.10723865195249295,-0.053619325976246475,0.053619325976246475
2077,-0.1008289156084564,-0.0504144578042282,0.0504144578042282,-0.11450000069430484,-0.05725000034715242,0.05725000034715242,-0.10522111178454958,-0.05261055589227479,0.05261055589227479,-0.10492275572464742,-0.05246137786232371,0.05246137786232371,-0.10750762769382904,-0.05375381384691452,0.05375381384691452,-0.11908236928167884,-0.05954118464083942,0.05954118464083942,-0.10241666470530814,-0.05120833235265407,0.05120833235265407,-0.10742911579645763,-0.053714557898228814,0.053714557898228814,-0.09942220820787823,-0.04971110410393911,0.04971110410393911,-0.11856692771199591,-0.059283463855997955,0.059283463855997955,-0.09713928073467529,-0.048569640367337644,0.048569640367337644,-0.10511658524485776,-0.05255829262242888,0.05255829262242888,-0.10684613026571992,-0.05342306513285996,0.05342306513285996
2078,-0.10034046811452539,-0.050170234057262696,0.050170234057262696,-0.11506906683444801,-0.057534533417224004,0.057534533417224004,-0.10550562351893848,-0.05275281175946924,0.05275281175946924,-0.10492226188281387,-0.05246113094140693,0.05246113094140693,-0.10736189849213482,-0.05368094924606741,0.05368094924606741,-0.11896850998912273,-0.059484254994561364,0.059484254994561364,-0.10234419006336344,-0.05117209503168172,0.05117209503168172,-0.1073200486243298,-0.0536600243121649,0.0536600243121649,-0.0988086003346047,-0.04940430016730235,0.04940430016730235,-0.11930707981248498,-0.05965353990624249,0.05965353990624249,-0.09673904245466892,-0.04836952122733446,0.04836952122733446,-0.1046830370305988,-0.0523415185152994,0.0523415185152994,-0.10678081892933616,-0.05339040946466808,0.05339040946466808
2079,-0.09969468703315836,-0.04984734351657918,0.04984734351657918,-0.11447164504697896,-0.05723582252348948,0.05723582252348948,-0.10562936706781965,-0.05281468353390983,0.05281468353390983,-0.10443881896577792,-0.05221940948288896,0.05221940948288896,-0.10656608166021492,-0.05328304083010746,0.05328304083010746,-0.11861086481397148,-0.05930543240698574,0.05930543240698574,-0.10230023681272599,-0.05115011840636299,0.05115011840636299,-0.1071090855021427,-0.05355454275107135,0.05355454275107135,-0.09814882613520169,-0.049074413067600846,0.049074413067600846,-0.11933683808362568,-0.05966841904181284,0.05966841904181284,-0.09626279606835488,-0.04813139803417744,0.04813139803417744,-0.10383525756821928,-0.05191762878410964,0.05191762878410964,-0.10636704206318263,-0.05318352103159132,0.05318352103159132
