,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
1798.5,0.0676521444098603,0.0240615851321632,0.0035657122649531,0.0001178778020635,-0.0171292742232406,0.0119674016994056,0.0,-0.0092526924491751,0.0026550911492492,0.0016550244607914,-0.058673806,0.2302115290879363,-0.017011396421177098,0.027627335595562352,3.819844605334739e-08,0.08529290844451666,0.25683063153245295,-0.0049425768391345,0.1715377230879363,0.09527948000542265,-0.009986571560905988
1799.5,0.0690534245642218,0.0245557028116208,0.0036397971783714,-9.643479688423567e-05,-0.0150652680170128,0.011037372426907,0.0,-0.0095543773781126,0.0022643408968099,0.0016895041370579,-0.056723733,0.2429978446114491,-0.015161702813897036,0.028195538984239214,3.899424701279269e-08,0.08752410081722617,0.2737982124286752,-0.005600532344244799,0.18627411161144902,0.097248963548461,-0.009724862731234837
1800.5,0.0704543753532261,0.0250495355176612,0.0037138739732632,-0.0008978129116665,-0.0181359966506546,0.0113474121654125,0.0,-0.009900891728509,0.0024201910374978,0.0017239838133243,-0.04496089,-0.0889460645755542,-0.0190338095623211,0.02876344928097237,3.9790047972238e-08,0.08577471035960298,-0.04813224421595123,-0.005756716877686899,-0.1339069545755542,0.09921782463419847,-0.013443114274595491
1801.5,0.0718549969467781,0.025543083685007,0.0037879426540647,9.288291889673793e-05,-0.0161923676706697,0.0117826029374423,0.0,-0.010292272205148,0.0025072193678581,0.0017584634895908,-0.010436792,0.158270325296708,-0.01609948475177296,0.029331066924920633,4.058584893165619e-08,0.09084259270966896,0.23867612600637697,-0.006026589347699099,0.147833533296708,0.10118606387169873,-0.010343471162029771
1802.5,0.0732552895146471,0.0260363477472739,0.0038620032252047,-0.0004557820813052,-0.0161949980749745,0.0111662298615336,0.0,-0.0106849576251922,0.0022938173258477,0.0017929431658573,-0.0094383545,0.2219521592416227,-0.0166507801562797,0.029898392354128493,4.138164989110149e-08,0.09107093444054229,0.303584739182165,-0.0065981971334872005,0.2125138047416227,0.1031536818687756,-0.012082747428233315
1803.5,0.0746552532264712,0.0265293281369757,0.0039360556911031,0.0001904839207278,-0.0123383072530488,0.0107568345476176,0.0,-0.0110789668659799,0.0019778952016047,0.0018274228421238,-0.01702024,0.2380452322925967,-0.012147823332321001,0.03046542600552965,4.21774508505739e-08,0.09645604162504604,0.31748103391764276,-0.0072736488222513995,0.22102499229259673,0.10512067923200084,-0.008664637606954809
1804.5,0.0760548882517591,0.0270220252855267,0.0040101000561723,0.0014095338221252,-0.0107270165694805,0.011589839788912,0.0,-0.0114742802294294,0.0022832964873674,0.0018619025183903,-0.013120093,0.2402366102462612,-0.0093174827473553,0.031032168314950814,4.29732518099921e-08,0.10203033238459491,0.32914684963085605,-0.0073290812236717,0.22711651724626114,0.10708705656670992,-0.005056724182115002
1805.5,0.0774541947598889,0.0275144396232471,0.0040841363248163,-0.0001587373330511,-0.0173671923453103,0.0120100756186481,0.0,-0.011870789328611,0.0025887842702288,0.0018963821946568,-0.01784707,0.1516656855679417,-0.0175259296783614,0.03159861971711617,4.37690527694374e-08,0.09615133755356639,0.22996995312150806,-0.0073856228637254,0.13381861556794167,0.10905281447700507,-0.012901476923438682
1806.5,0.0788531729201033,0.0280065715793653,0.0041581645014307,0.0007235149405337,-0.015939107175118,0.012404357929141,0.0,-0.012268612376053,0.0027432180302187,0.0019308618709233,-0.02764424,0.2260227869461515,-0.015215592234584302,0.03216478064564973,4.45648537288556e-08,0.10061218678539871,0.2989907337315503,-0.0075945324749110005,0.19837854694615156,0.11101795356575303,-0.01040576678035432
1807.5,0.0802518229015192,0.0284984215820233,0.0042321845904045,0.0003573898315648,-0.0189559401162491,0.0129989071402468,0.0,-0.0126675919894429,0.003038299712198,0.0019653415471898,-0.04890784,0.2423385969983755,-0.018598550284684302,0.032730651533082494,4.5360654688328e-08,0.0997188805601091,0.29314963755848455,-0.0076639507300551,0.19343075699837547,0.11298247443460169,-0.013263593874492594
1808.5,0.081650144873119,0.0289899900582798,0.0043061965961183,-0.0007306515123965,-0.0293588948604566,0.0152335741332732,0.0,-0.0130677823528923,0.0041809622107997,0.0019998212234562,-0.054414846,0.2447867103833132,-0.030089546372853097,0.033296232810853754,4.615645564780041e-08,0.09320340652575645,0.2835752709090697,-0.006886998918636401,0.19037186438331324,0.11494637768397276,-0.0217429711582163
1809.5,0.0830481390037543,0.0294812774341137,0.0043802005229435,-0.0004355723528651,-0.0242459471426915,0.0140581892204356,0.0,-0.0134690918200592,0.0035336537752858,0.0020343008997227,-0.060202662,-3.419830813983582,-0.0246815194955566,0.03386152490931381,4.6952256607218615e-08,0.0983851964928964,-3.3816482794906855,-0.0079011371450507,-3.480033475983582,0.1169096639130681,-0.018524467420171706
1810.5,0.0844458054621486,0.0299722841344288,0.004454196375245,-0.0005025926822236,-0.025937585074586,0.0145220758150717,0.0,-0.0138963337663194,0.0037605258949256,0.0020687805759892,-0.06608409,-3.988249246019283,-0.0264401777568096,0.03442652825773136,4.774805756666392e-08,0.09888720448273744,-3.9554461315365463,-0.008067027295404601,-4.054333336019284,0.11887233371987996,-0.019985129237142518
1811.5,0.0858431444168948,0.0304630105830569,0.0045281841573805,0.0004358131689526,-0.0210400462030894,0.0140039800288316,0.0,-0.0143493998613383,0.0033922947598295,0.0021032602522557,-0.06514805,-1.6414451721522605,-0.0206042330341368,0.034991243284295925,4.854385852610921e-08,0.10538028984663243,-1.601212932305628,-0.0088538448492531,-1.7065932221522604,0.12083438770119073,-0.015454097854558299
1812.5,0.0872401560364522,0.0309534572027618,0.0046021638736978,0.0010845931928776,-0.0170132574076192,0.0135536497500879,0.0,-0.0148035883338145,0.0030676979664507,0.0021377399285222,-0.058923416,-0.7809159682040071,-0.015928664214741598,0.03555567041611908,4.9339659485554514e-08,0.11082266154907598,-0.7290167226549312,-0.0095981504388416,-0.8398393842040072,0.12279582645257128,-0.0119731649034953
