year,stratospheric_AOD,ERF_sulfate,ERF_H2O,volcanic_ERF
-9183.5,0.019566947545088004,-0.0867424389170619,0.0,-0.0867424389170619
-9182.5,0.21864875452997926,-4.068378578614888,0.0,-4.068378578614888
-9181.5,0.15940508080869592,-2.883505104189221,0.0,-2.883505104189221
-9180.5,0.06319315052039336,-0.9592664984231692,0.0,-0.9592664984231692
-9179.5,0.025560339548721833,-0.2066102789897385,0.0,-0.2066102789897385
-9178.5,0.01512823841270884,0.0020317437305214098,0.0,0.0020317437305214098
-9177.5,0.011873597997913833,0.06712455202642147,0.0,0.06712455202642147
-9176.5,0.009971420503943887,0.10516810190582038,0.0,0.10516810190582038
-9175.5,0.009853603519629484,0.1075244415921084,0.0,0.1075244415921084
-9174.5,0.05781172976904273,-0.8516380833961565,0.0,-0.8516380833961565
-9173.5,0.041940932039231764,-0.534222128799937,0.0,-0.534222128799937
-9172.5,0.0534819942807784,-0.7650433736308697,0.0,-0.7650433736308697
-9171.5,0.0328141448446824,-0.3516863849089498,0.0,-0.3516863849089498
-9170.5,0.01354293685209411,0.03373777494281589,0.0,0.03373777494281589
-9169.5,0.008310432385022638,0.13838786428424532,0.0,0.13838786428424532
-9168.5,0.008884372551324696,0.1269090609582042,0.0,0.1269090609582042
-9167.5,0.007392453731875737,0.15674743734718335,0.0,0.15674743734718335
-9166.5,0.006806227645462575,0.16847195907544663,0.0,0.16847195907544663
-9165.5,0.0066788775274760105,0.1710189614351779,0.0,0.1710189614351779
-9164.5,0.006856533919435106,0.16746583359599598,0.0,0.16746583359599598
-9163.5,0.006987662816085011,0.1648432556629979,0.0,0.1648432556629979
-9162.5,0.006241631233061081,0.17976388732347648,0.0,0.17976388732347648
-9161.5,0.004287801646569147,0.21884047905331516,0.0,0.21884047905331516
-9160.5,0.0033848382545055658,0.23689974689458682,0.0,0.23689974689458682
-9159.5,0.0030703087754109745,0.2431903364764786,0.0,0.2431903364764786
-9158.5,0.002964145098605688,0.24531361001258434,0.0,0.24531361001258434
-9157.5,0.002928460322493129,0.24602730553483554,0.0,0.24602730553483554
-9156.5,0.002916472898298859,0.24626705401872095,0.0,0.24626705401872095
-9155.5,0.0029124459649420144,0.24634759268585785,0.0,0.24634759268585785
-9154.5,0.0029110931116009976,0.24637464975267817,0.0,0.24637464975267817
-9153.5,0.002910638512747138,0.24638374172975533,0.0,0.24638374172975533
-9152.5,0.0029104859026631252,0.2463867939314356,0.0,0.2463867939314356
-9151.5,0.20666427014644947,-3.8286888909442918,0.0,-3.8286888909442918
-9150.5,0.14610357620239786,-2.6174750120632586,0.0,-2.6174750120632586
-9149.5,0.05878846435664269,-0.8711727751481555,0.0,-0.8711727751481555
-9148.5,0.03226109435770308,-0.3406253751693635,0.0,-0.3406253751693635
-9147.5,0.019409345944226192,-0.08359040689982572,0.0,-0.08359040689982572
-9146.5,0.014129650770864664,0.022003496567404784,0.0,0.022003496567404784
-9145.5,0.011085221733037132,0.08289207732395545,0.0,0.08289207732395545
-9144.5,0.01036420004844404,0.09731251101581734,0.0,0.09731251101581734
